0.000000000000000000e+00 1.295716000000000090e+00 1.360114000000000045e+00 1.327914999999999957e+00 3.219899999999997764e-02
1.000000000000000000e+00 1.250401000000000096e+00 1.283406999999999965e+00 1.266904000000000030e+00 1.650299999999993439e-02
2.000000000000000000e+00 1.188962999999999992e+00 1.191794999999999938e+00 1.190379000000000076e+00 1.415999999999972836e-03
3.000000000000000000e+00 1.119701999999999975e+00 1.104773000000000005e+00 1.112237499999999990e+00 7.464499999999985036e-03
4.000000000000000000e+00 1.037798999999999916e+00 1.005967999999999973e+00 1.021883499999999945e+00 1.591549999999997134e-02
5.000000000000000000e+00 9.506470000000000198e-01 8.989519999999999733e-01 9.247994999999999965e-01 2.584750000000002323e-02
